Age,12-A6,12-B1,12-B2,12-B3,12-B4,12-B5,12-C1,12-C2,12-C3,12-C4,12-C5,12-D1,12-D2,12-D3,18-A6,18-B1,18-B2,18-B3,18-B4,18-B5,18-C1,18-C2,18-C3,18-C4,18-C5,18-D1,18-D2,18-D3,24-A6,24-B1,24-B2,24-B3,24-B4,24-B5,24-C1,24-C2,24-C3,24-C4,24-C5,24-D1,24-D2,24-D3,30-A6,30-B1,30-B2,30-B3,30-B4,30-B5,30-C1,30-C2,30-C3,30-C4,30-C5,30-D1,30-D2,30-D3,36-A6,36-B1,36-B2,36-B3,36-B4,36-B5,36-C1,36-C2,36-C3,36-C4,36-C5,36-D1,36-D2,36-D3,42-A6,42-B1,42-B2,42-B3,42-B4,42-B5,42-C1,42-C2,42-C3,42-C4,42-C5,42-D1,42-D2,42-D3,48-A6,48-B1,48-B2,48-B3,48-B4,48-B5,48-C1,48-C2,48-C3,48-C4,48-C5,48-D1,48-D2,48-D3,54-A6,54-B1,54-B2,54-B3,54-B4,54-B5,54-C1,54-C2,54-C3,54-C4,54-C5,54-D1,54-D2,54-D3,60-A6,60-B1,60-B2,60-B3,60-B4,60-B5,60-C1,60-C2,60-C3,60-C4,60-C5,60-D1,60-D2,60-D3
11,0.03268242755450,0.07738482583438,0.12181274846025,0.15957470048293,0.20904285763264,0.25485993007396,0.50152073549042,0.55031986270719,0.63847429317438,0.68920107157633,0.83585092273240,1.19680393899688,1.27532003267402,1.35413261837863,0.22173011587577,0.32340362699169,0.42057640262035,0.51835658650980,0.61658579818505,0.71527881632616,0.78058022199389,0.86644404641322,1.00083795844979,1.10963119375225,1.53772479912179,1.33053499036131,1.45972205228402,1.58595160422617,0.27297174148846,0.35655984814598,0.43570409023854,0.51553952322468,0.59612680037275,0.67748668686807,0.80206406483998,0.88413417422577,0.96256574190446,1.04170196454540,1.34747779108431,1.36138079323137,1.45661851375821,1.55161198388496,0.26291654571186,0.33366298229636,0.41838554927283,0.51068301645233,0.63701817002178,0.77932631726885,0.77350174097132,0.87726378628703,0.97376280277861,1.08087671108425,1.55090182984925,1.61750744546363,1.76977466442863,1.93187579233182,0.46990466175337,0.58533617711907,0.70306088748124,0.82326182821261,1.00581401869697,1.21056885246344,1.28793723412314,1.42746057960389,1.56424098153644,1.70424856585257,1.84785205930858,2.17622237054498,2.33990910586526,2.51049854439406,0.39412080417262,0.50670159009502,0.63568437380399,0.78101795766238,1.07224395787704,1.35916458832480,1.36561602716325,1.56610176655495,1.78327264995802,1.95656067851218,2.27641118490990,2.07826534681266,2.39814174770100,2.56498083699744,0.53227068423554,0.63426788973454,0.73937191903844,0.84669453791945,1.08628859574925,1.21909984711255,1.70444745348553,1.89193667336893,2.09079990172409,2.17808106926284,2.51293033697213,2.26965222020543,2.62343822360755,2.64967260584363,0.45956155633111,0.56116111727409,0.67287117575397,0.79520907366355,1.06839468626848,1.29507562647710,1.54643455759449,1.80005485546879,2.08122936994059,2.27153739279676,2.74170332879145,2.28759655202598,2.71913308897412,2.86202865016948,0.69051196453664,0.80425083496229,0.92293713930855,1.04504896913973,1.25372416482006,1.49208405061525,1.70625268547719,1.89378758755317,2.09331454877414,2.30216053853184,2.52141760091648,2.59349937013486,2.81012287040360,3.04249440299494
12,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.41428290485731,0.45459358943568,0.52741385576880,0.56931688314784,0.69045749017462,1.23120695097060,1.31198004767295,1.39305815928480,0.22887083041648,0.33381868934197,0.43412086870161,0.53505001762061,0.63644265505498,0.73831403562522,0.81344267243891,0.90292136640720,1.04297326611752,1.15634669984564,1.60246305866947,1.32761339535188,1.45651678771450,1.58246916421094,0.28176266858445,0.36804269107074,0.44973573641492,0.53214223213169,0.61532478479952,0.69930482833681,0.83583098570458,0.92135624912415,1.00308978812307,1.08555764807901,1.40420664596379,1.35839146686246,1.45342006395323,1.54820494697009,0.27359180474197,0.34721077463909,0.43537335086153,0.53141839264611,0.66288316057784,0.81096947720501,0.78837155300612,0.89412832183501,0.99248243723686,1.10165550533291,1.58071639583243,1.59172315579847,1.74156312035341,1.90108023391489,0.48898430533415,0.60910271221301,0.73160742519524,0.85668891147956,1.04665330918982,1.25972184904963,1.31269656376601,1.45490210866775,1.59431197962286,1.73701107237647,1.88337520209497,2.14153174322497,2.30260918842440,2.47047930253267,0.39981651266784,0.51402428029733,0.64487108216807,0.79230498075092,1.08773968648402,1.37880680261584,1.38158561013134,1.58441583991086,1.80412633062066,1.97944079815497,2.30303165256978,2.07565819797081,2.39513331930675,2.56176311177827,0.53996289085304,0.64343412752141,0.75005708682406,0.85893069805467,1.10198729299527,1.23671789031707,1.72437934830938,1.91406107662342,2.11524982164017,2.20355165957151,2.54231667157211,2.26680497975733,2.62014716458237,2.64634863622819,0.46770007141816,0.57109888982335,0.68478725563505,0.80929167251067,1.08731521204645,1.31801051382735,1.56487115133703,1.82151511055788,2.10604178776338,2.29861866298457,2.77438991755607,2.29281753068027,2.72533896290899,2.86856065445899,0.70274045050060,0.81849355710461,0.93928171323817,1.06355605852718,1.27592674658484,1.51850781994450,1.72659463103820,1.91636532433156,2.11827104610638,2.32960689788185,2.55147794309849,2.59941851039558,2.81653641019903,3.04943828403889
13,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.23289458109059,0.33968751576177,0.44175309573073,0.54445666793583,0.64763187719241,0.75129424631063,0.83886463473417,0.93113974455493,1.07556858960442,1.19248520499140,1.65254373040862,1.31941042509532,1.44751735766233,1.57269150790573,0.28671630433433,0.37451320556838,0.45764248656423,0.54149776101829,0.62614273618777,0.71159922281822,0.86195263449893,0.95015075993522,1.03443866080510,1.11948383185794,1.44809134689963,1.34999832708364,1.44443976773399,1.53863900015492,0.28162450066464,0.35740493442535,0.44815597694788,0.54702091538931,0.68234550838537,0.83477966120924,0.79639456358485,0.90322758595415,1.00258262040911,1.11286670865411,1.59680285191697,1.55377977887569,1.70004786962048,1.85576242622132,0.50334095698682,0.62698605808843,0.75308752759415,0.88184142484789,1.07738320542011,1.29670746917850,1.32605546589483,1.46970819212465,1.61053679370898,1.75468809047270,1.90254172213556,2.09048207052951,2.24771976370002,2.41158820264859,0.40168873316260,0.51643130142299,0.64789081951823,0.79601510671137,1.09283324432737,1.38526334023343,1.38528885630128,1.58866275870309,1.80896216842540,1.98474655445457,2.30920477212465,2.05695603256515,2.37355260840259,2.53868102750571,0.54249137469160,0.64644713604509,0.75356937860217,0.86295281221336,1.10714756809533,1.24250906828779,1.72900142975719,1.91919158703048,2.12091960478138,2.20945812977772,2.54913117832995,2.24638053718040,2.59653902635080,2.62250441661431,0.47173431895360,0.57602502610076,0.69069403535815,0.81627239185369,1.09669408321305,1.32937929692582,1.56911973679043,1.82646047784594,2.11175963775768,2.30485935430674,2.78192231575750,2.27928322489283,2.70925152009906,2.85162778625306,0.70880208936649,0.82555364928187,0.94738368962921,1.07272999000618,1.28693252709970,1.53160603566977,1.73128229163382,1.92156820754236,2.12402209822665,2.33593172147517,2.55840514094763,2.58407436524733,2.79991063665752,3.03143771065534
14,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.23380713400969,0.34101851639148,0.44348402083487,0.54659001736508,0.65016949896645,0.75423804927229,0.85604441513136,0.95020930079581,1.09759601978376,1.21690706413337,1.68638749638664,1.30693905767856,1.43383509438307,1.55782607008951,0.28783974739276,0.37598066400980,0.45943567121052,0.54361951653611,0.62859615686850,0.71438748841447,0.87960525252611,0.96960965797910,1.05562375824651,1.14241063743918,1.47774796884400,1.33723783586055,1.43078659453468,1.52409543438666,0.28706034303507,0.36430347088566,0.45680616626843,0.55757936986458,0.69551596272085,0.85089235964871,0.79819984281073,0.90527503588880,1.00485528983656,1.11538937171858,1.60042250874060,1.50618459362806,1.64797221875639,1.79891694679597,0.51305631234229,0.63908797880976,0.76762342586110,0.89886249712633,1.09817857394591,1.32173617721485,1.32906138845432,1.47303974885377,1.61418758283931,1.75866564393987,1.90685443244824,2.02644668871003,2.17886789679294,2.33771673848968,0.40017989606689,0.51449146432864,0.64545718964078,0.79302508726946,1.08872830634347,1.38005996622138,1.37832894794256,1.58068106797975,1.79987365893558,1.97477487665506,2.29760296538059,2.02455645425196,2.33616624603075,2.49869369016807,0.54045364984979,0.64401892898138,0.75073879527045,0.85971135904970,1.10298886215400,1.23784191280342,1.72031465555233,1.90954926766308,2.11026377223184,2.19835746580015,2.53632394371254,2.21099729077973,2.55564035462635,2.58119675817261,0.47210314955445,0.57647539752372,0.69123406199143,0.81691060328892,1.09755154539338,1.33041868656771,1.56076198086385,1.81673202276028,2.10051156585203,2.29258275649413,2.76710469083273,2.24921608724402,2.67351246077970,2.81401057210606,0.70935627397847,0.82619911736902,0.94812441185662,1.07356871559995,1.28793872927358,1.53280353848376,1.72206079343057,1.91133317085372,2.11270871157844,2.32348961987418,2.54477805741283,2.54998657888269,2.76297564867650,2.99144853602157
15,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.23168772504562,0.33792726041414,0.43946393815794,0.54163530207217,0.64427585902211,0.74740105137898,0.86412993540798,0.95918422830286,1.10796304597614,1.22840100833521,1.70231578241394,1.29055420971455,1.41585937478934,1.53829589906676,0.28523054496863,0.37257248404561,0.45527099041882,0.53869172816359,0.62289807440713,0.70791172687206,0.88791330988740,0.97876782595663,1.06559434756515,1.15320094715906,1.49170561047407,1.32047313784073,1.41284909340741,1.50498813796887,0.28996066950016,0.36798422659981,0.46142152692548,0.56321289689832,0.70254313802567,0.85948938703165,0.79437781456547,0.90094029843168,1.00004373125916,1.11004854169767,1.59275918972614,1.45123047505985,1.58784488702707,1.73328229908625,0.51823999875830,0.64554503156342,0.77537914200672,0.90794419284689,1.10927406818147,1.33509039526567,1.32269743059075,1.46598637797526,1.60645835238365,1.75024460774743,1.89772382240608,1.95251047128047,2.09937049305412,2.25242363207408,0.39571054582331,0.50874544216706,0.63824849606048,0.78416830335355,1.07656900456700,1.36464696969954,1.36221615474797,1.56220275974064,1.77883296898554,1.95168957525373,2.27074377369074,1.98071123904118,2.28557259051166,2.44458022627274,0.53441767284210,0.63682629840347,0.74235427958017,0.85010979932683,1.09067029345981,1.22401725766987,1.70020401772823,1.88722645967833,2.08559459307923,2.17265846320203,2.50667408165273,2.16311438198700,2.50029361380586,2.52529654994391,0.46922609586477,0.57296228673210,0.68702159801960,0.81193225127506,1.09086293353753,1.32231095419053,1.54130873803310,1.79408838482544,2.07433091687396,2.26400814382515,2.73261566550481,2.20473682387287,2.62064254510397,2.75836224286115,0.70503337105508,0.82116416002701,0.94234642702432,1.06702625800936,1.28008987489369,1.52346244834252,1.70059713196608,1.88751042993682,2.08637603811454,2.29452978593133,2.51306009778275,2.49955944327830,2.70833655807843,2.93229129094869
16,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.22668905983053,0.33063647605545,0.42998249886060,0.52994951447508,0.63037560028038,0.73127586547836,0.86221873286732,0.95706279348272,1.10551255594950,1.22568414478045,1.69855075806395,1.26995273634234,1.39325762045082,1.51373965666745,0.27907669282503,0.36453422860617,0.44544851379517,0.52706944820594,0.60945904160350,0.69263852358183,0.88594950548228,0.97660307794937,1.06323756470075,1.15065040413330,1.48840639419207,1.29939406035358,1.39029539302219,1.48096359656141,0.29040244579846,0.36854487749685,0.46212453638699,0.56407099296072,0.70361351390613,0.86079888200726,0.78548025650928,0.89084916992396,0.98884257861560,1.09761526226332,1.57491923108143,1.39099589424678,1.52194000643786,1.66134091244202,0.51902957531942,0.64652856665776,0.77656048886914,0.90932751226492,1.11096412839719,1.33712450318017,1.30788234265190,1.44956635885029,1.58846495403703,1.73064070803570,1.87646805773734,1.87146982901732,2.01223429808466,2.15893483369019,0.38867934090708,0.49970577038720,0.62690774204055,0.77023476509463,1.05743992813104,1.34039916386383,1.33836783383357,1.53485327293724,1.74769093668059,1.91752134200110,2.23098985795527,1.92752633529645,2.22420172744390,2.37893978284620,0.52492184259884,0.62551081478197,0.72916371613611,0.83500457591682,1.07129065748522,1.20226823872025,1.67043854262840,1.85418678231753,2.04908208441479,2.13462172719121,2.46278973354932,2.10503169536049,2.43315718696950,2.45748875883920,0.46350337255563,0.56597438758830,0.67864262134392,0.80202985313317,1.07755867192069,1.30618393187406,1.51220005034068,1.76020577766322,2.03515573454996,2.22125077512574,2.68100831778283,2.14786439447708,2.55304159314264,2.68720873365022,0.69643472118923,0.81114916870271,0.93085348596510,1.05401271061293,1.26447778462545,1.50488216446537,1.66848017214907,1.85186348246584,2.04697337529701,2.25119599478910,2.46559920968580,2.43508189819485,2.63847348961080,2.85665118388167
17,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.21903731375680,0.31947605058375,0.41546871112030,0.51206140324603,0.60909766993815,0.70659211039697,0.84935796033842,0.94278733597564,1.08902283591915,1.20740195677244,1.67321533667312,1.24417343122702,1.36497529759422,1.48301161824707,0.26965663527929,0.35222960590156,0.43041268048663,0.50927855179521,0.58888713649183,0.66925894757895,0.87273476700843,0.96203615941959,1.04737841441492,1.13348741225694,1.46620546612523,1.27301711341036,1.36207320166697,1.45090089318049,0.28847826576024,0.36610293285510,0.45906254148662,0.56033351016573,0.69895143513349,0.85509530736578,0.77202030008084,0.87558361625522,0.97189781404329,1.07880657358805,1.54793148179940,1.32734491833607,1.45229712173346,1.58531914211567,0.51559053283709,0.64224472752314,0.77141507011399,0.90330239135902,1.10360298171965,1.32826483854973,1.28547052618710,1.42472665108099,1.56124508581979,1.70098452211582,1.84431298052542,1.78583270995961,1.92015589773579,2.06014352189669,0.37946305382605,0.48785684673412,0.61204263058266,0.75197111182627,1.03236612326698,1.30861588598622,1.30810842973873,1.50015149347273,1.70817707139707,1.87416774990087,2.18054899862142,1.86696186373507,2.15431546970422,2.30419152743403,0.51247500046619,0.61067882698487,0.71187393139660,0.81520511380067,1.04588842688670,1.17376029381485,1.63267129090643,1.81226513290614,2.00275401133326,2.08635967262010,2.40710806826704,2.03888985858509,2.35670537588080,2.38027242963961,0.45531587632512,0.55597680517721,0.66665482528220,0.78786249904667,1.05852427414305,1.28311101234037,1.47480514739575,1.71667798899266,1.98482876150551,2.16632189376942,2.61471018096194,2.08051601231307,2.47298848488416,2.60294868389395,0.68413263884818,0.79682072762899,0.91441054324071,1.03539423746684,1.24214157801255,1.47829936533495,1.62722064825935,1.80606910811803,1.99635416609724,2.19552660388001,2.40462788309013,2.35872753117708,2.55574158094615,2.76707810089931
18,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.20903213197711,0.30488303031004,0.39649094013124,0.48867147331139,0.58127531946828,0.67431641094025,0.82454438617611,0.91524426865549,1.05720757054770,1.17212830373440,1.62433317534094,1.21159702655973,1.32923591710333,1.44418167268662,0.25733926520295,0.33614046942160,0.41075229918130,0.48601573689021,0.56198796234076,0.63868855154291,0.84723825096170,0.93393074721027,1.01677977029116,1.10037313620439,1.42337099612583,1.23968548970422,1.32640980724758,1.41291170819865,0.28429635130744,0.36079573530216,0.45240775842377,0.55221065627108,0.68881911164393,0.84269945003846,0.75447243049735,0.85568177286343,0.94980676787841,1.05428551234503,1.51274730365803,1.26192721054640,1.38072119039796,1.50718726926208,0.50811629384956,0.63293445071186,0.76023228023442,0.89020770183113,1.08760464213158,1.30900969670796,1.25625203394721,1.39234289451050,1.52575829207750,1.66232147846982,1.80239210920894,1.69781859940889,1.82552171810888,1.95861010352254,0.36841657112070,0.47365493124907,0.59422556442694,0.73008061208470,1.00231309330457,1.27052099741474,1.27266947442610,1.45950975420195,1.66189955378227,1.82339325320997,2.12147409568346,1.80083211742802,2.07800735744752,2.22257464810088,0.49755643020620,0.59290146227757,0.69115069367352,0.79147382006833,1.01544175150462,1.13959116284117,1.58843935752595,1.76316768685381,1.94849588693298,2.02983652398569,2.34189528213660,1.96667024247226,2.27322840098660,2.29596068499646,0.44502518589836,0.54341105580622,0.65158761856881,0.77005585206134,1.03460034312986,1.25411114895382,1.43042244637413,1.66501638063010,1.92509743926503,2.10112872767725,2.53602324362331,2.00450714419591,2.38264116023471,2.50785343730180,0.66867041237357,0.77881161382467,0.89374375714179,1.01199307330491,1.21406767347687,1.44488800869720,1.57825116394786,1.75171736857364,1.93627599899590,2.12945455292664,2.33226315030363,2.27255457755379,2.46237098268207,2.66598660571427
19,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.19704662940437,0.28740162058800,0.37375690810439,0.46065198585174,0.54794610461954,0.63565239789250,0.78672439426103,0.00000000000000,1.00871584294513,1.11836542120935,1.54982867492988,1.16994619305769,0.00000000000000,1.39453532239261,0.24258392402175,0.31686681793584,0.38720054810824,0.45814852427658,0.52976464765334,0.60206737179753,0.80837734263617,0.89109344954514,0.97014237473485,1.04990150142943,1.35808417777116,1.19706906461016,1.28081207728780,1.36434031934475,0.27798055245367,0.35278046081487,0.44235727276348,0.53994299467826,0.67351661853853,0.82397842109755,0.73327248675447,0.83163794473500,0.92311811865585,1.02466111170800,1.47024057122036,1.19617803016794,1.30878258265486,1.42865950093863,0.49682821262194,0.61887346589819,0.74334330455106,0.87043125110645,1.06344291047187,1.27992933073064,1.22095256988460,1.35321940922294,1.48288596348099,1.61561185675054,1.75174663858165,1.60935851992925,1.73040802555542,1.85656221366697,0.35587289336411,0.45752814626942,0.57399364605198,0.70522316360875,0.96818679867192,1.22726288357348,1.23318958728162,1.41423383493143,1.61034523575451,1.76682918743854,2.05566316868272,1.73080556179999,1.99720265810686,2.13614835343051,0.48061585799676,0.57271462632284,0.66761871313228,0.76452608391871,0.98086845836336,1.10079088771389,1.53916387176068,1.70847189765436,1.88805097231578,1.96686831542954,2.26924659895463,1.89019496096008,2.18483240141709,2.20668072543126,0.43297356202750,0.52869506700521,0.63394212535464,0.74920214808532,1.00658257113142,1.22014885572106,1.38027955201831,1.60664988848908,1.85761390825194,2.02747448931785,2.44712394963416,1.92155151049936,2.28403661901816,2.40406704187197,0.65056230398139,0.75772079709454,0.86954048968793,0.98458752353862,1.18118978831858,1.40575933156135,1.52292619223662,1.69031160751593,1.86840060798295,2.05480736394162,2.25050658597394,2.17850592043784,2.36046685834116,2.55565593967304
20,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.18352739071180,0.26768318581393,0.34811369426747,0.42904695830185,0.51035188541666,0.59204070801691,0.73479398399957,0.00000000000000,0.94213213466876,1.04454392086018,1.44752698006545,1.11628553996416,0.00000000000000,1.33057368329705,0.22594040171566,0.29512679549354,0.36063497503758,0.42671525756673,0.49341784616700,0.56075992831096,0.75501765612410,0.83227380602862,0.90610483897325,0.98059919416518,1.26843922836355,1.14216439618506,1.22206645892931,1.30176360170397,0.26967034730426,0.34223411871935,0.42913303943653,0.52380144443253,0.65338189608333,0.79934565575632,0.70881766162634,0.80390260640474,0.89233189310926,0.99048840135128,1.42120767183448,1.13131823256231,1.23781708146701,1.35119397010521,0.48197557514617,0.60037229587838,0.72112111921204,0.84440978233350,1.03165137443559,1.24166595143578,1.18023348915322,1.30808919554344,1.43343133702640,1.56173078778172,1.69332543979251,1.52209503134733,1.63658092667707,1.75589471569947,0.34214313516202,0.43987647642868,0.55184867767483,0.67801529333986,0.93083365689546,1.17991445396260,1.19071447511451,1.36552296241940,1.55487964050307,1.70597376934989,1.98485935670757,1.65840483462930,1.91365836639348,2.04679187252575,0.46207345243164,0.55061900318087,0.64186164179186,0.73503027665962,0.94302605167122,1.05832181237491,1.48614999719439,1.64962649688578,1.82302027658706,1.89912289073781,2.19108626998371,1.81112687111320,2.09343943498580,2.11437382933566,0.41948394749170,0.51222317752659,0.61419118520717,0.72586019588910,0.97522173972305,1.18213420729101,1.32553325663748,1.54292502258043,1.78393500778861,1.94705837570738,2.35006319814777,1.83326108515588,2.17909092097606,2.29360624989145,0.63029354976198,0.73411344002936,0.84244930662761,0.95391196425711,1.14438893871604,1.36196185019995,1.46252207551875,1.62326845063122,1.79429387255765,1.97330714122762,2.16124430708840,2.07840909072612,2.25200938437109,2.43823002175597
21,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.16899447033286,0.24648624942679,0.32054773486497,0.39507216435070,0.46993882616030,0.54515898405554,0.66759877032390,0.00000000000000,0.85597632572324,0.94902279046962,1.31515397913619,1.04702161504848,0.00000000000000,1.24801348485746,0.20804893681888,0.27175669142371,0.33207749728042,0.39292510319989,0.45434573685362,0.51635522469568,0.68597303431594,0.75616428764586,0.82324364305551,0.89092566142412,1.15244338893036,1.07129472516767,1.14623897893169,1.22099102771785,0.25952084205618,0.32935355169098,0.41298188273938,0.50408728022291,0.62879074970928,0.76926091336907,0.68146650166563,0.77288240195588,0.85789946617103,0.95226840744984,1.36636750563355,1.06835426916263,1.16892588253665,1.27599273562419,0.46383559914105,0.57777625657064,0.69398049119303,0.81262897438410,0.99282340857396,1.19493372738357,1.13469179810850,1.25761393403810,1.37811949603508,1.50146825355792,1.62798506034563,1.43738223075229,1.54549636832560,1.65816970125982,0.32751652515275,0.42107176865651,0.52825716125098,0.64903015742209,0.89104054259999,1.12947314215829,1.14619693215728,1.31446981037576,1.49674696248826,1.64219209696061,1.91065091839343,1.58500674604799,1.82896320429675,1.95620445500852,0.44231982452047,0.52708005530922,0.61442207352476,0.70360775170785,0.90271171282048,1.01307858279328,1.43058693172093,1.58795149421023,1.75486255685575,1.82811990334124,2.10916757395240,1.73096957312288,2.00078747818959,2.02079535297148,0.40485996709713,0.49436613734524,0.59277935311039,0.70055537710557,0.94122371980514,1.14092283895489,1.26726954010745,1.47510586701223,1.70552227609642,1.86147556840957,2.24676634360345,1.74114609565660,2.06959918576769,2.17836051793599,0.60832035968008,0.70852089800583,0.81307997743824,0.92065684222717,1.10449343972588,1.31448136014886,1.39823702555848,1.55191780560882,1.71542581772856,1.88657057137737,2.06624697297416,1.97397626709960,2.13885375014456,2.31571744857723
22,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.15404139246129,0.22467649390823,0.29218482315816,0.36011513394143,0.42835739542705,0.49692187472936,0.58393398369198,0.00000000000000,0.74870369456058,0.83008939394024,1.15033630429362,0.95790290460601,0.00000000000000,1.14178707005690,0.18964021641979,0.24771094033509,0.30269440168890,0.35815805044207,0.41414402391943,0.47066674820851,0.60000554890034,0.66140029676273,0.72007313585266,0.77927311099809,1.00801692422396,0.98010997497860,1.04867524367246,1.11706466718422,0.24770277099811,0.31435543575443,0.39417549633419,0.48113213238222,0.60015685001228,0.73423027743109,0.65153890720345,0.73894014502006,0.82022356097227,0.91044815267922,1.30636148553579,1.00807818747349,1.10297559430543,1.20400178226046,0.44271343405219,0.55146545701514,0.66237797829714,0.77562344185336,0.94761217429437,1.14051878487640,1.08486015430745,1.20238398551402,1.31759737015369,1.43552908724456,1.55648972410031,1.35628575249583,1.45830013760292,1.56461649025807,0.31226040600727,0.40145773217874,0.50365029847440,0.61879754120213,0.84953478750866,1.07686090581283,1.10049684006574,1.26206049946210,1.43707006744134,1.57671614954043,1.83447123192278,1.51184227854175,1.74453762108424,1.86590537101983,0.42171602768871,0.50252802356288,0.58580154405703,0.67083284458911,0.86066230038737,0.96588814696531,1.37354790754421,1.52463817737408,1.68489431823435,1.75523081631513,2.02507281705517,1.65106741030699,1.90843042620866,1.92751473047075,0.38938592767701,0.47547110765855,0.57012289946487,0.67377964622994,0.90524947160311,1.09731594664619,1.20650356987073,1.40437407998982,1.62374195029569,1.77221723353571,2.13903319572656,1.64661502305132,1.95723559297002,2.06009200687012,0.58506991757476,0.68144071918664,0.78200347532616,0.88546867489323,1.06227890528295,1.26424093620722,1.33119112349114,1.47750286214110,1.63317061401352,1.79610892327363,1.96716978529803,1.86680427602328,2.02273015795930,2.18999149438486
23,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.13933515105111,0.20322676078251,0.26429010942506,0.32573515327140,0.38746236606946,0.44948103473820,0.48254447008757,0.00000000000000,0.61870491808011,0.68595947129443,0.95060133145232,0.84401983345822,0.00000000000000,1.00604239540389,0.17153537616103,0.22406212211613,0.27379634465616,0.32396491138612,0.37460593680512,0.42573246975059,0.49582550036416,0.54656016712581,0.59504553505760,0.64396651145828,0.83299312272178,0.86358675172033,0.92400043914705,0.98425918725726,0.23440249651042,0.29747628028360,0.37301044324883,0.45529798688701,0.56793173275312,0.69480615557869,0.61931613234943,0.70239481877734,0.77965824884284,0.86542065621556,1.24175353724447,0.95106763107095,1.04059823795436,1.13591102068138,0.41894216105207,0.52185479937402,0.62681192915504,0.73397673505969,0.89673061986037,1.07927920795887,1.03120686650858,1.14291839101930,1.25243373535413,1.36453297317791,1.47951133127101,1.27958276819218,1.37582786186108,1.47613163087453,0.29662023442918,0.38134993851731,0.47842399077751,0.58780385922927,0.80698418044295,1.02292422665453,1.05438116791898,1.20917459729168,1.37685049236461,1.51064478761233,1.75759879502513,1.43999658694999,1.66163379330166,1.77723391121980,0.40059355777771,0.47735792719421,0.55646053096825,0.63723287293804,0.81755435013209,0.91750975491443,1.31599019117822,1.46074911220782,1.61428981383887,1.68167890237938,1.94021333295247,1.57260546910995,1.81773809290655,1.83591547383561,0.37332681809156,0.45586166088641,0.54660981008770,0.64599153061980,0.86791504466742,1.05206028694072,1.14417970093649,1.33182889381577,1.53986496640570,1.68067052174462,2.02853801952851,1.55097460194856,1.84355338207771,1.94043558184712,0.56094038115948,0.65333664452043,0.74975197722662,0.84895005037738,1.01846824820036,1.21210093243749,1.26242631982315,1.40118009192343,1.54880657743969,1.70332804808922,1.86555248806662,1.75837459174623,1.90524382303811,2.06279011106072
